Name,Counts,Gender,Arek,Kinga,Counts_2022
SWIETŁANA,806,female,Unknown,Unknown,0.0
DALIA,801,female,Unknown,Unknown,23.0
NADIYA,801,female,Unknown,Unknown,2.0
MICHAELA,798,female,Unknown,Unknown,3.0
CELESTYNA,792,female,Unknown,Unknown,0.0
IRMA,791,female,Unknown,Unknown,0.0
KATSIARYNA,787,female,Unknown,Unknown,0.0
KARYNA,783,female,Unknown,Unknown,0.0
LEONIA,772,female,Unknown,Unknown,8.0
MARHARYTA,766,female,Unknown,Unknown,12.0
LYUDMYLA,764,female,Unknown,Unknown,0.0
GRACJANA,763,female,Unknown,Unknown,0.0
IDALIA,756,female,Unknown,Unknown,22.0
NAOMI,745,female,Unknown,Unknown,29.0
ELIZABETH,740,female,Unknown,Unknown,11.0
ALICIA,737,female,Unknown,Unknown,3.0
ANZHELA,733,female,Unknown,Unknown,0.0
SŁAWA,730,female,Unknown,Unknown,0.0
ALICE,728,female,Unknown,Unknown,17.0
LILY,728,female,Unknown,Unknown,15.0
BERNARDETA,727,female,Unknown,Unknown,0.0
ŻANETTA,725,female,Unknown,Unknown,0.0
BERTA,721,female,Unknown,Unknown,0.0
ROXANA,720,female,Unknown,Unknown,0.0
ALISA,714,female,Unknown,Unknown,90.0
SVETLANA,714,female,Unknown,Unknown,0.0
MARGARETA,700,female,Unknown,Unknown,0.0
JÓZEFINA,694,female,Unknown,Unknown,35.0
BENITA,686,female,Unknown,Unknown,0.0
BIANCA,684,female,Unknown,Unknown,13.0
LYUBOV,674,female,Unknown,Unknown,3.0
KSENIIA,672,female,Unknown,Unknown,10.0
HANA,671,female,Unknown,Unknown,16.0
MARGARITA,671,female,Unknown,Unknown,18.0
VALENTINA,659,female,Unknown,Unknown,4.0
VIOLETA,655,female,Unknown,Unknown,0.0
JESIKA,654,female,Unknown,Unknown,0.0
DARYNA,649,female,Unknown,Unknown,24.0
LILLY,649,female,Unknown,Unknown,16.0
INA,647,female,Unknown,Unknown,14.0
ELA,646,female,Unknown,Unknown,3.0
INKA,645,female,Unknown,Unknown,26.0
KAYA,639,female,Unknown,Unknown,6.0
MARIE,636,female,Unknown,Unknown,5.0
MONICA,636,female,Unknown,Unknown,0.0
CAROLINA,627,female,Unknown,Unknown,0.0
EUNIKA,622,female,Unknown,Unknown,2.0
KASANDRA,621,female,Unknown,Unknown,3.0
AUGUSTYNA,617,female,Unknown,Unknown,0.0
DOBROCHNA,617,female,Unknown,Unknown,3.0
KARIN,617,female,Unknown,Unknown,0.0
ABIGAIL,616,female,Unknown,Unknown,8.0
JESSIKA,609,female,Unknown,Unknown,0.0
DOBRAWA,607,female,Unknown,Unknown,14.0
DAGNA,606,female,Unknown,Unknown,4.0
EUFEMIA,599,female,Unknown,Unknown,0.0
ELLA,596,female,Unknown,Unknown,9.0
WILHELMINA,593,female,Unknown,Unknown,0.0
ORIANA,585,female,Unknown,Unknown,13.0
LESŁAWA,580,female,Unknown,Unknown,0.0
PETRONELA,574,female,Unknown,Unknown,0.0
LIUDMILA,572,female,Unknown,Unknown,0.0
VIKTORIYA,570,female,Unknown,Unknown,4.0
SYLWESTRA,566,female,Unknown,Unknown,0.0
JULITTA,561,female,Unknown,Unknown,0.0
ARIANA,560,female,Unknown,Unknown,32.0
ERNESTYNA,560,female,Unknown,Unknown,0.0
KIRA,560,female,Unknown,Unknown,79.0
MARYIA,556,female,Unknown,Unknown,2.0
DARYA,551,female,Unknown,Unknown,0.0
SVIATLANA,550,female,Unknown,Unknown,0.0
NATHALIE,549,female,Unknown,Unknown,0.0
ANHELINA,546,female,Unknown,Unknown,24.0
ZORIANA,546,female,Unknown,Unknown,9.0
MARIETA,544,female,Unknown,Unknown,2.0
NIKOLINA,536,female,Unknown,Unknown,0.0
LUDOMIRA,534,female,Unknown,Unknown,0.0
MELISA,534,female,Unknown,Unknown,34.0
FATIMA,529,female,Unknown,Unknown,2.0
MELISSA,529,female,Unknown,Unknown,14.0
ROZWITA,529,female,Unknown,Unknown,0.0
GIULIA,524,female,Unknown,Unknown,0.0
JASMINA,520,female,Unknown,Unknown,4.0
JASMIN,516,female,Unknown,Unknown,3.0
MILANA,514,female,Unknown,Unknown,189.0
LISA,511,female,Unknown,Unknown,4.0
RADOSŁAWA,509,female,Unknown,Unknown,0.0
DARIIA,501,female,Unknown,Unknown,4.0
EKATERINA,501,female,Unknown,Unknown,2.0
SELENA,499,female,Unknown,Unknown,7.0
ELISABETH,496,female,Unknown,Unknown,2.0
BOHDANA,493,female,Unknown,Unknown,7.0
ZOE,491,female,Unknown,Unknown,17.0
NIKOLETA,485,female,Unknown,Unknown,0.0
BENIGNA,484,female,Unknown,Unknown,0.0
SYLVIA,479,female,Unknown,Unknown,0.0
ELISA,475,female,Unknown,Unknown,5.0
MARGOT,473,female,Unknown,Unknown,0.0
MIŁOSŁAWA,471,female,Unknown,Unknown,5.0
IZOLDA,470,female,Unknown,Unknown,0.0
YAROSLAVA,469,female,Unknown,Unknown,11.0
FRYDERYKA,464,female,Unknown,Unknown,0.0
SILVIA,464,female,Unknown,Unknown,0.0
SAMANTHA,463,female,Unknown,Unknown,0.0
INGRIDA,461,female,Unknown,Unknown,0.0
EMA,460,female,Unknown,Unknown,0.0
LINA,459,female,Unknown,Unknown,5.0
NELLA,459,female,Unknown,Unknown,6.0
MAIA,455,female,Unknown,Unknown,0.0
MIRANDA,455,female,Unknown,Unknown,0.0
CRISTINA,454,female,Unknown,Unknown,0.0
CATHERINE,451,female,Unknown,Unknown,0.0
ZENAIDA,448,female,Unknown,Unknown,0.0
NELIA,446,female,Unknown,Unknown,19.0
CYRYLA,444,female,Unknown,Unknown,0.0
CLARA,441,female,Unknown,Unknown,7.0
VIKTORYIA,441,female,Unknown,Unknown,0.0
NARCYZA,438,female,Unknown,Unknown,0.0
DOBROMIŁA,436,female,Unknown,Unknown,4.0
SCHOLASTYKA,436,female,Unknown,Unknown,0.0
LARISA,431,female,Unknown,Unknown,3.0
MELANIE,429,female,Unknown,Unknown,3.0
OTOLIA,428,female,Unknown,Unknown,0.0
NATASHA,427,female,Unknown,Unknown,0.0
LILIYA,426,female,Unknown,Unknown,2.0
ELZA,425,female,Unknown,Unknown,0.0
ADELINA,422,female,Unknown,Unknown,64.0
KATHERINE,422,female,Unknown,Unknown,0.0
ANIDA,418,female,Unknown,Unknown,0.0
VIVIEN,418,female,Unknown,Unknown,2.0
HERMINA,416,female,Unknown,Unknown,0.0
NELL,416,female,Unknown,Unknown,8.0
DANA,414,female,Unknown,Unknown,5.0
LAILA,414,female,Unknown,Unknown,17.0
WALTRAUDA,414,female,Unknown,Unknown,0.0
DINA,407,female,Unknown,Unknown,2.0
LETYCJA,406,female,Unknown,Unknown,18.0
KATHARINA,404,female,Unknown,Unknown,0.0
LEILA,404,female,Unknown,Unknown,15.0
ISMENA,403,female,Unknown,Unknown,0.0
KSYMENA,402,female,Unknown,Unknown,0.0
AGNES,401,female,Unknown,Unknown,2.0
ANDŻELINA,400,female,Unknown,Unknown,0.0
SNIZHANA,398,female,Unknown,Unknown,2.0
VLADYSLAVA,398,female,Unknown,Unknown,14.0
ANZHELIKA,394,female,Unknown,Unknown,0.0
KAREN,390,female,Unknown,Unknown,0.0
RUTH,389,female,Unknown,Unknown,0.0
SUSANNA,388,female,Unknown,Unknown,3.0
ANICETA,386,female,Unknown,Unknown,0.0
CHARLOTTE,386,female,Unknown,Unknown,11.0
HALSZKA,385,female,Unknown,Unknown,4.0
JESICA,385,female,Unknown,Unknown,0.0
AURORA,384,female,Unknown,Unknown,44.0
BETINA,384,female,Unknown,Unknown,0.0
ADAMINA,378,female,Unknown,Unknown,0.0
JACQUELINE,378,female,Unknown,Unknown,0.0
LILI,378,female,Unknown,Unknown,16.0
VERA,377,female,Unknown,Unknown,9.0
IWETTA,376,female,Unknown,Unknown,0.0
MARIAM,376,female,Unknown,Unknown,2.0
MARTHA,375,female,Unknown,Unknown,0.0
DELFINA,374,female,Unknown,Unknown,0.0
ANGELICA,372,female,Unknown,Unknown,0.0
ARIADNA,371,female,Unknown,Unknown,5.0
BIBIANNA,371,female,Unknown,Unknown,0.0
PRAKSEDA,371,female,Unknown,Unknown,0.0
JELENA,369,female,Unknown,Unknown,0.0
LUDWINA,367,female,Unknown,Unknown,0.0
MODESTA,366,female,Unknown,Unknown,0.0
ZOIA,365,female,Unknown,Unknown,3.0
CHIARA,363,female,Unknown,Unknown,3.0
WINCENTYNA,362,female,Unknown,Unknown,0.0
YAEL,362,female,Unknown,Unknown,0.0
ARINA,360,female,Unknown,Unknown,71.0
IWETA,359,female,Unknown,Unknown,0.0
NIKA,356,female,Unknown,Unknown,13.0
CHRISTINE,353,female,Unknown,Unknown,0.0
ILZA,353,female,Unknown,Unknown,0.0
JULIANA,352,female,Unknown,Unknown,2.0
LUCIA,351,female,Unknown,Unknown,4.0
EVELINA,350,female,Unknown,Unknown,32.0
HIERONIMA,349,female,Unknown,Unknown,0.0
LAYLA,347,female,Unknown,Unknown,10.0
LIZA,346,female,Unknown,Unknown,8.0
ZLATA,346,female,Unknown,Unknown,102.0
ALMA,345,female,Unknown,Unknown,4.0
SZARLOTA,345,female,Unknown,Unknown,0.0
DEBORA,344,female,Unknown,Unknown,3.0
LUKRECJA,343,female,Unknown,Unknown,5.0
VASYLYNA,343,female,Unknown,Unknown,2.0
GRACJA,342,female,Unknown,Unknown,7.0
SOFIYA,342,female,Unknown,Unknown,14.0
NOA,341,female,Unknown,Unknown,0.0
JASMINE,338,female,Unknown,Unknown,3.0
YANINA,336,female,Unknown,Unknown,2.0
MARIJA,335,female,Unknown,Unknown,0.0
NICOLETTA,335,female,Unknown,Unknown,0.0
WIELISŁAWA,335,female,Unknown,Unknown,0.0
LUBOW,334,female,Unknown,Unknown,0.0
RYTA,334,female,Unknown,Unknown,0.0
SERAFINA,334,female,Unknown,Unknown,0.0
THI,334,female,Unknown,Unknown,0.0
TINA,334,female,Unknown,Unknown,4.0
HERONIMA,333,female,Unknown,Unknown,0.0
LUCJANNA,332,female,Unknown,Unknown,0.0
ALIAKSANDRA,331,female,Unknown,Unknown,0.0
MARGARET,328,female,Unknown,Unknown,0.0
YEVA,326,female,Unknown,Unknown,41.0
CHRISTINA,323,female,Unknown,Unknown,0.0
PAOLA,323,female,Unknown,Unknown,0.0
ANDRZELIKA,322,female,Unknown,Unknown,0.0
ELINA,321,female,Unknown,Unknown,18.0
KESJA,320,female,Unknown,Unknown,2.0
LESYA,318,female,Unknown,Unknown,0.0
ISABELLE,317,female,Unknown,Unknown,2.0
AŁŁA,315,female,Unknown,Unknown,0.0
ANNE,315,female,Unknown,Unknown,0.0
SOLOMIIA,315,female,Unknown,Unknown,50.0
ŻANNA,314,female,Unknown,Unknown,0.0
AMINA,313,female,Unknown,Unknown,26.0
NADINE,313,female,Unknown,Unknown,0.0
KSAWERA,311,female,Unknown,Unknown,0.0
SAMIRA,311,female,Unknown,Unknown,5.0
STEPHANIE,305,female,Unknown,Unknown,0.0
MICHAL,300,female,Unknown,Unknown,0.0
TAISA,299,female,Unknown,Unknown,0.0
VERANIKA,299,female,Unknown,Unknown,0.0
AMY,297,female,Unknown,Unknown,0.0
INGRYDA,297,female,Unknown,Unknown,0.0
HIACYNTA,296,female,Unknown,Unknown,13.0
ISABEL,293,female,Unknown,Unknown,2.0
TAMAR,293,female,Unknown,Unknown,0.0
AIDA,292,female,Unknown,Unknown,0.0
WERA,292,female,Unknown,Unknown,0.0
ALOJZA,290,female,Unknown,Unknown,0.0
AURELA,290,female,Unknown,Unknown,0.0
IRMGARD,289,female,Unknown,Unknown,0.0
LIANA,289,female,Unknown,Unknown,6.0
MATILDA,287,female,Unknown,Unknown,3.0
FRANCESCA,286,female,Unknown,Unknown,4.0
JOLENTA,286,female,Unknown,Unknown,0.0
RACHELA,286,female,Unknown,Unknown,5.0
KAROLA,285,female,Unknown,Unknown,0.0
LEONA,284,female,Unknown,Unknown,2.0
LEONORA,279,female,Unknown,Unknown,0.0
AMELIE,278,female,Unknown,Unknown,0.0
EMILIE,278,female,Unknown,Unknown,3.0
JULIE,278,female,Unknown,Unknown,0.0
GAIA,277,female,Unknown,Unknown,15.0
AKSANA,276,female,Unknown,Unknown,0.0
LAURENCJA,275,female,Unknown,Unknown,0.0
IANA,274,female,Unknown,Unknown,0.0
LIA,274,female,Unknown,Unknown,11.0
ROKSOLANA,274,female,Unknown,Unknown,2.0
ARLENA,272,female,Unknown,Unknown,0.0
RACHEL,271,female,Unknown,Unknown,0.0
HILDA,269,female,Unknown,Unknown,0.0
YASMIN,269,female,Unknown,Unknown,4.0
CHLOE,268,female,Unknown,Unknown,5.0
MAIIA,268,female,Unknown,Unknown,8.0
ELENI,267,female,Unknown,Unknown,0.0
IRENE,267,female,Unknown,Unknown,0.0
DORIS,265,female,Unknown,Unknown,0.0
MIRONA,265,female,Unknown,Unknown,0.0
SONJA,265,female,Unknown,Unknown,0.0
VALERIA,265,female,Unknown,Unknown,15.0
WŁODZIMIERA,265,female,Unknown,Unknown,0.0
YULIA,264,female,Unknown,Unknown,2.0
SWITŁANA,263,female,Unknown,Unknown,0.0
LUCY,262,female,Unknown,Unknown,3.0
VARVARA,260,female,Unknown,Unknown,49.0
ARIANNA,259,female,Unknown,Unknown,7.0
JOHANNA,259,female,Unknown,Unknown,0.0
NASTAZJA,257,female,Unknown,Unknown,5.0
NATALYA,255,female,Unknown,Unknown,0.0
ERWINA,253,female,Unknown,Unknown,0.0
GUSTAWA,253,female,Unknown,Unknown,0.0
IZYDORA,253,female,Unknown,Unknown,0.0
NELLI,253,female,Unknown,Unknown,0.0
CAMILLA,252,female,Unknown,Unknown,2.0
MARY,252,female,Unknown,Unknown,2.0
ZOYA,252,female,Unknown,Unknown,8.0
ADOLFA,250,female,Unknown,Unknown,0.0
LUISA,250,female,Unknown,Unknown,2.0
DIONIZA,249,female,Unknown,Unknown,0.0
SUSANNE,249,female,Unknown,Unknown,0.0
ALESSANDRA,248,female,Unknown,Unknown,0.0
HERTA,248,female,Unknown,Unknown,0.0
KSENIYA,246,female,Unknown,Unknown,5.0
LARISSA,246,female,Unknown,Unknown,2.0
KARMEN,245,female,Unknown,Unknown,2.0
ANJA,243,female,Unknown,Unknown,0.0
LUNA,243,female,Unknown,Unknown,36.0
VIVIENNE,243,female,Unknown,Unknown,7.0
WALBURGA,243,female,Unknown,Unknown,0.0
MEGAN,242,female,Unknown,Unknown,0.0
TADEUSZA,242,female,Unknown,Unknown,0.0
KRYSTIANA,241,female,Unknown,Unknown,0.0
ADOLFINA,240,female,Unknown,Unknown,0.0
ELIANA,240,female,Unknown,Unknown,11.0
SOFIJA,238,female,Unknown,Unknown,17.0
ALESIA,236,female,Unknown,Unknown,0.0
CARLA,236,female,Unknown,Unknown,4.0
ALESSIA,235,female,Unknown,Unknown,2.0
CORNELIA,235,female,Unknown,Unknown,4.0
ELVIRA,235,female,Unknown,Unknown,4.0
SHARON,235,female,Unknown,Unknown,0.0
DOLORES,234,female,Unknown,Unknown,0.0
FABIOLA,233,female,Unknown,Unknown,0.0
LORENA,233,female,Unknown,Unknown,0.0
ZBIGNIEWA,233,female,Unknown,Unknown,0.0
BOGDA,232,female,Unknown,Unknown,0.0
WALESKA,232,female,Unknown,Unknown,0.0
WINCENTA,232,female,Unknown,Unknown,0.0
ASTRID,230,female,Unknown,Unknown,4.0
LILLI,230,female,Unknown,Unknown,3.0
KATIA,229,female,Unknown,Unknown,3.0
SYNTIA,228,female,Unknown,Unknown,2.0
ANIA,227,female,Unknown,Unknown,2.0
PETRA,227,female,Unknown,Unknown,4.0
AUGUSTA,225,female,Unknown,Unknown,0.0
KRYSTSINA,225,female,Unknown,Unknown,0.0
LIDIYA,225,female,Unknown,Unknown,0.0
MADINA,225,female,Unknown,Unknown,0.0
MIKA,225,female,Unknown,Unknown,3.0
ADI,223,female,Unknown,Unknown,0.0
AMIRA,223,female,Unknown,Unknown,4.0
RENA,222,female,Unknown,Unknown,0.0
URSULA,222,female,Unknown,Unknown,0.0
LEYLA,221,female,Unknown,Unknown,6.0
ROZA,221,female,Unknown,Unknown,4.0
TAISIIA,220,female,Unknown,Unknown,3.0
OXANA,219,female,Unknown,Unknown,0.0
SUSAN,218,female,Unknown,Unknown,0.0
KATARINA,217,female,Unknown,Unknown,2.0
KATRIN,217,female,Unknown,Unknown,0.0
VALERYIA,217,female,Unknown,Unknown,0.0
ALIONA,216,female,Unknown,Unknown,0.0
RUT,216,female,Unknown,Unknown,2.0
VALIANTSINA,216,female,Unknown,Unknown,0.0
ROSA,215,female,Unknown,Unknown,2.0
MALIKA,214,female,Unknown,Unknown,3.0
CHANTAL,212,female,Unknown,Unknown,0.0
AISHA,211,female,Unknown,Unknown,2.0
MARGOTA,211,female,Unknown,Unknown,0.0
NADZEYA,209,female,Unknown,Unknown,0.0
HELEN,204,female,Unknown,Unknown,2.0
CYNTHIA,203,female,Unknown,Unknown,0.0
FELICYTA,203,female,Unknown,Unknown,2.0
JAGIENKA,203,female,Unknown,Unknown,0.0
LUBOMIŁA,203,female,Unknown,Unknown,0.0
ULYANA,203,female,Unknown,Unknown,12.0
NADJA,201,female,Unknown,Unknown,0.0
MARGARYTA,200,female,Unknown,Unknown,9.0
PAULINE,200,female,Unknown,Unknown,0.0
PATRIZIA,199,female,Unknown,Unknown,0.0
LUDGARDA,198,female,Unknown,Unknown,0.0
EUFROZYNA,197,female,Unknown,Unknown,0.0
KAMELIA,197,female,Unknown,Unknown,4.0
KORYNA,197,female,Unknown,Unknown,0.0
KRYSPINA,197,female,Unknown,Unknown,0.0
LUCJANA,197,female,Unknown,Unknown,0.0
TAMILA,197,female,Unknown,Unknown,0.0
NADIJA,196,female,Unknown,Unknown,0.0
ROBERTA,196,female,Unknown,Unknown,2.0
ANAT,195,female,Unknown,Unknown,0.0
REBECCA,195,female,Unknown,Unknown,2.0
AGATHA,194,female,Unknown,Unknown,0.0
NATALIJA,194,female,Unknown,Unknown,0.0
ZEFIRYNA,194,female,Unknown,Unknown,0.0
CAMILA,193,female,Unknown,Unknown,0.0
FRYDA,193,female,Unknown,Unknown,0.0
SOFIE,193,female,Unknown,Unknown,0.0
ESTHER,192,female,Unknown,Unknown,0.0
LYDIA,191,female,Unknown,Unknown,0.0
YVONNE,191,female,Unknown,Unknown,0.0
LEAH,190,female,Unknown,Unknown,0.0
NADIEŻDA,189,female,Unknown,Unknown,0.0
ROSE,188,female,Unknown,Unknown,3.0
TAL,188,female,Unknown,Unknown,0.0
KAMILIA,187,female,Unknown,Unknown,0.0
FATMA,186,female,Unknown,Unknown,0.0
GABRIELLE,185,female,Unknown,Unknown,0.0
GRACE,185,female,Unknown,Unknown,0.0
EDMUNDA,184,female,Unknown,Unknown,0.0
LUDMILA,184,female,Unknown,Unknown,0.0
VITALINA,184,female,Unknown,Unknown,3.0
VIVIANA,184,female,Unknown,Unknown,0.0
YARYNA,184,female,Unknown,Unknown,5.0
MILLA,183,female,Unknown,Unknown,0.0
SATURNINA,183,female,Unknown,Unknown,0.0
MARYAM,182,female,Unknown,Unknown,3.0
RAFAELA,182,female,Unknown,Unknown,0.0
VITALIIA,182,female,Unknown,Unknown,0.0
WALTRAUD,182,female,Unknown,Unknown,0.0
MARYANA,180,female,Unknown,Unknown,0.0
PALINA,180,female,Unknown,Unknown,0.0
REBEKA,180,female,Unknown,Unknown,4.0
KASJANA,178,female,Unknown,Unknown,0.0
DĄBRÓWKA,177,female,Unknown,Unknown,0.0
KIARA,177,female,Unknown,Unknown,2.0
SIMONE,177,female,Unknown,Unknown,0.0
SUZANNE,177,female,Unknown,Unknown,0.0
LUDOMIŁA,176,female,Unknown,Unknown,0.0
EDITH,175,female,Unknown,Unknown,0.0
STELA,175,female,Unknown,Unknown,0.0
VIRGINIA,175,female,Unknown,Unknown,0.0
WALTRAUT,175,female,Unknown,Unknown,0.0
DAMIANA,174,female,Unknown,Unknown,0.0
INEZA,174,female,Unknown,Unknown,0.0
IEVGENIIA,173,female,Unknown,Unknown,0.0
NOELIA,173,female,Unknown,Unknown,2.0
VITTORIA,173,female,Unknown,Unknown,0.0
BLANCA,172,female,Unknown,Unknown,4.0
SHIRA,171,female,Unknown,Unknown,0.0
SUZANNA,171,female,Unknown,Unknown,0.0
INGEBORG,170,female,Unknown,Unknown,0.0
NASTIA,170,female,Unknown,Unknown,17.0
ELIF,169,female,Unknown,Unknown,0.0
ELIGIA,169,female,Unknown,Unknown,0.0
INESA,169,female,Unknown,Unknown,0.0
KARLA,169,female,Unknown,Unknown,6.0
SYLWINA,169,female,Unknown,Unknown,0.0
WISŁAWA,169,female,Unknown,Unknown,0.0
ANNA-MARIA,168,female,Unknown,Unknown,0.0
LIZAVETA,168,female,Unknown,Unknown,0.0
SALMA,168,female,Unknown,Unknown,0.0
SUSANA,168,female,Unknown,Unknown,0.0
BETTINA,167,female,Unknown,Unknown,0.0
EMILIIA,167,female,Unknown,Unknown,52.0
HENRIETA,167,female,Unknown,Unknown,0.0
LEONIDA,167,female,Unknown,Unknown,0.0
MERVE,167,female,Unknown,Unknown,2.0
BIRUTA,166,female,Unknown,Unknown,0.0
DENISE,166,female,Unknown,Unknown,0.0
DORA,166,female,Unknown,Unknown,0.0
EDELTRAUD,166,female,Unknown,Unknown,0.0
WIEŃCZYSŁAWA,166,female,Unknown,Unknown,0.0
ZARA,166,female,Unknown,Unknown,5.0
DEBORAH,164,female,Unknown,Unknown,0.0
JULIETTA,164,female,Unknown,Unknown,0.0
RONI,164,female,Unknown,Unknown,0.0
ALBERTYNA,163,female,Unknown,Unknown,0.0
PALOMA,163,female,Unknown,Unknown,0.0
EDWINA,162,female,Unknown,Unknown,0.0
TATJANA,162,female,Unknown,Unknown,0.0
ZUZANA,162,female,Unknown,Unknown,0.0
IMAN,161,female,Unknown,Unknown,0.0
ROMINA,161,female,Unknown,Unknown,0.0
ANDRIANA,160,female,Unknown,Unknown,0.0
JOLA,160,female,Unknown,Unknown,0.0
DANIELLE,159,female,Unknown,Unknown,0.0
ILIANA,159,female,Unknown,Unknown,3.0
VIVIAN,159,female,Unknown,Unknown,0.0
ZYGFRYDA,159,female,Unknown,Unknown,0.0
KATHRIN,158,female,Unknown,Unknown,0.0
HILARIA,157,female,Unknown,Unknown,0.0
IWONKA,157,female,Unknown,Unknown,0.0
CHANEL,156,female,Unknown,Unknown,0.0
NASTASSIA,156,female,Unknown,Unknown,0.0
HILDEGARD,155,female,Unknown,Unknown,0.0
JULIETTE,155,female,Unknown,Unknown,0.0
VANESA,155,female,Unknown,Unknown,0.0
JENNY,154,female,Unknown,Unknown,0.0
KATERINA,154,female,Unknown,Unknown,9.0
ZOSIA,154,female,Unknown,Unknown,7.0
ANNETTE,153,female,Unknown,Unknown,0.0
ELMIRA,153,female,Unknown,Unknown,0.0
KARINE,152,female,Unknown,Unknown,0.0
OLESYA,152,female,Unknown,Unknown,0.0
HANNELORE,151,female,Unknown,Unknown,0.0
KORDULA,151,female,Unknown,Unknown,0.0
NICOLL,151,female,Unknown,Unknown,0.0
TEREZA,151,female,Unknown,Unknown,2.0
AFRODYTA,150,female,Unknown,Unknown,0.0
ANNIKA,149,female,Unknown,Unknown,0.0
ESTER,149,female,Unknown,Unknown,0.0
FLORIANNA,149,female,Unknown,Unknown,4.0
NORA,149,female,Unknown,Unknown,2.0
YASMINE,147,female,Unknown,Unknown,0.0
AYA,145,female,Unknown,Unknown,3.0
MARGARETE,145,female,Unknown,Unknown,0.0
SCARLETT,145,female,Unknown,Unknown,2.0
JUTA,144,female,Unknown,Unknown,0.0
KATRINA,144,female,Unknown,Unknown,0.0
CLAIRE,143,female,Unknown,Unknown,0.0
IRIS,143,female,Unknown,Unknown,3.0
KELLY,143,female,Unknown,Unknown,0.0
ZINA,143,female,Unknown,Unknown,0.0
ŻAKLIN,143,female,Unknown,Unknown,0.0
EVELYN,142,female,Unknown,Unknown,0.0
STANISLAVA,142,female,Unknown,Unknown,2.0
ANDŻELA,141,female,Unknown,Unknown,0.0
KIM,141,female,Unknown,Unknown,0.0
TATYANA,141,female,Unknown,Unknown,0.0
BEATRIZ,140,female,Unknown,Unknown,0.0
INESSA,140,female,Unknown,Unknown,0.0
KHAVA,140,female,Unknown,Unknown,0.0
ZEYNEP,140,female,Unknown,Unknown,0.0
ANATOLIA,139,female,Unknown,Unknown,8.0
CECILIA,139,female,Unknown,Unknown,0.0
KATE,139,female,Unknown,Unknown,0.0
LOUISE,139,female,Unknown,Unknown,0.0
MARGERITA,139,female,Unknown,Unknown,0.0
SYLWANA,139,female,Unknown,Unknown,0.0
VALERIYA,139,female,Unknown,Unknown,6.0
YULIANA,139,female,Unknown,Unknown,2.0
CYNTIA,138,female,Unknown,Unknown,3.0
ELIZAVETA,137,female,Unknown,Unknown,13.0
ANŻELIKA,136,female,Unknown,Unknown,0.0
HEIDI,136,female,Unknown,Unknown,0.0
KOLETA,136,female,Unknown,Unknown,0.0
EDELTRAUT,135,female,Unknown,Unknown,0.0
ANATOLA,134,female,Unknown,Unknown,4.0
ORYSIA,134,female,Unknown,Unknown,0.0
RAQUEL,133,female,Unknown,Unknown,0.0
DENISA,132,female,Unknown,Unknown,2.0
MERCEDES,132,female,Unknown,Unknown,0.0
NINO,132,female,Unknown,Unknown,0.0
THỊ,132,female,Unknown,Unknown,0.0
YELIZAVETA,132,female,Unknown,Unknown,7.0
ANNEMARIE,131,female,Unknown,Unknown,0.0
HANIA,131,female,Unknown,Unknown,4.0
ŁARYSA,131,female,Unknown,Unknown,0.0
AMBER,130,female,Unknown,Unknown,0.0
BERNADYNA,130,female,Unknown,Unknown,0.0
IVANA,130,female,Unknown,Unknown,0.0
LUCIE,130,female,Unknown,Unknown,0.0
MARION,130,female,Unknown,Unknown,0.0
KAMA,129,female,Unknown,Unknown,2.0
LIDA,129,female,Unknown,Unknown,0.0
VLADA,129,female,Unknown,Unknown,2.0
WIWIANA,129,female,Unknown,Unknown,2.0
ANNAMARIA,128,female,Unknown,Unknown,0.0
CINDY,128,female,Unknown,Unknown,0.0
FLORA,128,female,Unknown,Unknown,9.0
JOSEPHINE,128,female,Unknown,Unknown,0.0
LORETTA,128,female,Unknown,Unknown,0.0
MAURA,128,female,Unknown,Unknown,2.0
BEATRYCZE,127,female,Unknown,Unknown,0.0
FRIDA,127,female,Unknown,Unknown,0.0
SABINE,127,female,Unknown,Unknown,0.0
SEDA,127,female,Unknown,Unknown,0.0
AVA,126,female,Unknown,Unknown,3.0
SYBILA,126,female,Unknown,Unknown,0.0
DOMINIQUE,125,female,Unknown,Unknown,0.0
DZIYANA,125,female,Unknown,Unknown,0.0
FILIPINA,125,female,Unknown,Unknown,0.0
JUTTA,125,female,Unknown,Unknown,0.0
BELLA,124,female,Unknown,Unknown,3.0
KATJA,124,female,Unknown,Unknown,0.0
NELI,124,female,Unknown,Unknown,0.0
ILANA,123,female,Unknown,Unknown,0.0
ARETA,122,female,Unknown,Unknown,0.0
EMILIYA,122,female,Unknown,Unknown,0.0
KEREN,121,female,Unknown,Unknown,0.0
LOLA,121,female,Unknown,Unknown,2.0
JUSTINE,120,female,Unknown,Unknown,0.0
KAYLA,120,female,Unknown,Unknown,3.0
XYMENA,120,female,Unknown,Unknown,0.0
GEORGINA,119,female,Unknown,Unknown,0.0
KASIA,119,female,Unknown,Unknown,0.0
LILIAN,119,female,Unknown,Unknown,0.0
NADEZHDA,119,female,Unknown,Unknown,0.0
YAUHENIYA,119,female,Unknown,Unknown,0.0
BRIGITTE,118,female,Unknown,Unknown,0.0
EDITA,118,female,Unknown,Unknown,0.0
NANCY,118,female,Unknown,Unknown,0.0
YASMINA,118,female,Unknown,Unknown,3.0
LENKA,117,female,Unknown,Unknown,0.0
